,Date,label,lon1,lon2,lat1,lat2
9506,2017-05-14,Fish,-137.8895654296875,-122.677177734375,11.427446289062502,5.26916992187499
9507,2017-05-14,Sugar,-33.06593749999999,-24.270888671874985,12.745141601562494,8.479453125000006
9508,2017-05-14,Sugar,-179.80070110321046,-170.04027099609374,18.829565429687506,8.560957031249998
9509,2017-05-14,Flower,-42.912998046875,-35.259912109374994,17.0156103515625,10.268623046875007
9510,2017-05-14,Fish,-58.49920898437499,-46.29960937499999,16.752612304687503,12.292285156250003
9511,2017-05-14,Gravel,145.6675390625,151.40542968750003,18.559790039062506,14.2354736328125
9512,2017-05-14,Sugar,-166.96117553710937,-159.82849243164063,18.4365087890625,14.51723144531249
9513,2017-05-14,Fish,-133.6562109375,-123.950390625,19.772285156249993,15.907753906250008
9514,2017-05-14,Flower,-32.920039062499995,-25.1774609375,22.893330078125004,16.067851562499996
9515,2017-05-14,Fish,170.88640625,175.78519531250004,24.573261718750004,16.601669921875
9516,2017-05-14,Sugar,-58.66142578125,-48.077070312499984,22.6541455078125,17.10460449218749
9517,2017-05-14,Fish,-148.5,-137.938515625,21.78711425781249,17.549267578124997
9518,2017-05-14,Fish,142.76869140624996,151.3614453125,21.520576171874993,18.791450195312507
9519,2017-05-14,Flower,-30.033017578124998,-22.154580078125008,28.179746093749998,21.19689453125001
9520,2017-05-14,Gravel,-156.926259765625,-149.0772412109375,28.575341796875,21.5127734375
9521,2017-05-14,Flower,-127.5,-120.778408203125,33.830249023437496,23.272109375
9522,2017-05-14,Fish,-52.71954101562501,-41.093935546875,28.7107861328125,24.403144531249993
9523,2017-05-14,Sugar,-85.5,-81.232060546875,33.61029296875,29.104418945312503
9524,2017-05-14,Sugar,-97.73849609375,-86.400478515625,33.7434033203125,29.522958984375002
9525,2017-05-14,Sugar,-95.407998046875,-82.116162109375,38.303364257812504,30.752177734375003
9526,2017-05-14,Sugar,-74.10515625000001,-69.147412109375,38.2722900390625,34.7203369140625
9527,2017-05-14,Fish,-12.414746093749983,-7.619824218750011,44.989741210937495,36.370815429687504
9528,2017-05-14,Gravel,-42.61001953125,-34.192744140624995,52.079016113281256,45.1843603515625
9529,2017-05-14,Sugar,23.807558593749974,29.489921874999993,58.910654296875,51.775593261718754
9530,2017-05-15,Gravel,46.6303125,60.80201171875001,-43.30051757812498,-55.736474609374994
9531,2017-05-15,Gravel,-106.03671874999999,-93.886689453125,-41.62555664062501,-48.88524414062502
9532,2017-05-15,Fish,-1.4911132812499943,3.441230468750007,-35.999999999999986,-47.675234375
9533,2017-05-15,Fish,13.608789062499994,18.482558593749985,-35.999999999999986,-44.563125000000014
9534,2017-05-15,Fish,5.573847656250024,17.368847656249983,-29.0,-41.5521875
9535,2017-05-15,Fish,-5.187148437500014,2.9059960937500193,-31.034843750000007,-41.48027343750002
